id,name,type,subscriptionId,resourceGroup,location,sku_name,properties,tags,createdTime
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-00,nic-00,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139695Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-01,nic-01,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139706Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-02,nic-02,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139713Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-03,nic-03,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139716Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-04,nic-04,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139720Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-05,nic-05,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139724Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-06,nic-06,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139727Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-07,nic-07,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139730Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-08,nic-08,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139733Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-09,nic-09,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": null}",{},2026-02-16T21:32:24.139736Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-10,nic-10,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": {""id"": ""some-vm-id""}}",{},2026-02-16T21:32:24.139740Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-11,nic-11,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": {""id"": ""some-vm-id""}}",{},2026-02-16T21:32:24.139743Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-12,nic-12,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": {""id"": ""some-vm-id""}}",{},2026-02-16T21:32:24.139746Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-13,nic-13,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": {""id"": ""some-vm-id""}}",{},2026-02-16T21:32:24.139750Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/networkInterfaces/nic-14,nic-14,microsoft.network/networkinterfaces,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""virtualMachine"": {""id"": ""some-vm-id""}}",{},2026-02-16T21:32:24.139753Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-00,pip-00,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": null}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-01,pip-01,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": null}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-02,pip-02,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": null}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-03,pip-03,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": null}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-04,pip-04,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": null}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-05,pip-05,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": null}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-06,pip-06,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": null}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-07,pip-07,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": null}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-08,pip-08,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": {""id"": ""some-nic-ipconfig""}}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Network/publicIPAddresses/pip-09,pip-09,microsoft.network/publicipaddresses,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard,"{""publicIPAllocationMethod"": ""Static"", ""ipConfiguration"": {""id"": ""some-nic-ipconfig""}}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-00,asp-00,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 0}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-01,asp-01,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 0}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-02,asp-02,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 0}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-03,asp-03,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 0}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-04,asp-04,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 1}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-05,asp-05,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 3}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-06,asp-06,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 3}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-07,asp-07,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 3}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-08,asp-08,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 2}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Web/serverFarms/asp-09,asp-09,microsoft.web/serverfarms,11111111-1111-1111-1111-111111111111,rg-demo,eastus,P1v2,"{""numberOfSites"": 3}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-00,snap-00,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-11-15T21:32:24.139822Z"", ""diskSizeGB"": 512}",{},2025-11-15T21:32:24.139822Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-01,snap-01,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-10-05T21:32:24.139830Z"", ""diskSizeGB"": 512}",{},2025-10-05T21:32:24.139830Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-02,snap-02,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-10-10T21:32:24.139836Z"", ""diskSizeGB"": 512}",{},2025-10-10T21:32:24.139836Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-03,snap-03,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-10-07T21:32:24.139840Z"", ""diskSizeGB"": 512}",{},2025-10-07T21:32:24.139840Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-04,snap-04,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-11-26T21:32:24.139844Z"", ""diskSizeGB"": 512}",{},2025-11-26T21:32:24.139844Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-05,snap-05,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-10-31T21:32:24.139848Z"", ""diskSizeGB"": 512}",{},2025-10-31T21:32:24.139848Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-06,snap-06,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-10-31T21:32:24.139852Z"", ""diskSizeGB"": 512}",{},2025-10-31T21:32:24.139852Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-07,snap-07,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-11-02T21:32:24.139856Z"", ""diskSizeGB"": 512}",{},2025-11-02T21:32:24.139856Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-08,snap-08,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-10-04T21:32:24.139860Z"", ""diskSizeGB"": 512}",{},2025-10-04T21:32:24.139860Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-09,snap-09,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2025-12-09T21:32:24.139864Z"", ""diskSizeGB"": 512}",{},2025-12-09T21:32:24.139864Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-10,snap-10,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2026-03-27T21:32:24.139868Z"", ""diskSizeGB"": 512}",{},2026-03-27T21:32:24.139868Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-11,snap-11,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2026-04-04T21:32:24.139873Z"", ""diskSizeGB"": 512}",{},2026-04-04T21:32:24.139873Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-12,snap-12,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2026-03-31T21:32:24.139877Z"", ""diskSizeGB"": 512}",{},2026-03-31T21:32:24.139877Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-13,snap-13,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2026-04-05T21:32:24.139881Z"", ""diskSizeGB"": 512}",{},2026-04-05T21:32:24.139881Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Compute/snapshots/snap-14,snap-14,microsoft.compute/snapshots,11111111-1111-1111-1111-111111111111,rg-demo,eastus,,"{""timeCreated"": ""2026-03-27T21:32:24.139885Z"", ""diskSizeGB"": 512}",{},2026-03-27T21:32:24.139885Z
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Storage/storageAccounts/storage00,storage00,microsoft.storage/storageaccounts,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""accessTier"": ""Hot""}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Storage/storageAccounts/storage01,storage01,microsoft.storage/storageaccounts,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""accessTier"": ""Hot""}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Storage/storageAccounts/storage02,storage02,microsoft.storage/storageaccounts,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""accessTier"": ""Hot""}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Storage/storageAccounts/storage03,storage03,microsoft.storage/storageaccounts,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""accessTier"": ""Hot""}",{},
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-demo/providers/Microsoft.Storage/storageAccounts/storage04,storage04,microsoft.storage/storageaccounts,11111111-1111-1111-1111-111111111111,rg-demo,eastus,Standard_LRS,"{""accessTier"": ""Cool""}",{},
